80,157
80,159
80,179
80,212
80,331
80,404
80,432
80,459
81,315
81,444
81,465
81,467
81,515
81,579
81,582
81,708
81,716
81,909
81,989
82,31
82,146
82,465
82,475
82,599
82,664
82,699
82,713
82,898
83,46
83,100
83,181
83,401
83,409
83,558
83,646
83,790
83,881
84,189
84,735
84,940
84,972
84,985
85,133
85,452
85,601
85,982
86,58
86,72
86,428
86,542
86,569
86,805
86,978
87,46
87,230
87,250
87,252
87,611
87,621
87,657
87,718
87,771
87,886
87,965
88,370
88,727
88,775
88,957
88,958
89,426
89,456
89,522
89,650
89,721
89,808
89,904
90,30
90,41
90,81
90,98
90,102
90,242
90,491
90,622
90,673
90,709
90,735
90,767
90,791
90,797
90,825
90,867
90,971
91,48
91,120
91,158
91,230
91,412
91,470
91,506
91,761
91,853
92,10
92,152
92,322
92,324
92,379
92,396
92,520
92,570
92,778
93,97
93,184
93,277
93,308
93,802
93,911
94,48
94,84
94,294
94,656
94,739
94,802
95,198
95,572
95,740
95,919
96,62
96,245
96,501
96,533
96,668
96,855
96,975
97,313
97,408
97,817
97,904
98,4
98,138
98,155
98,162
98,231
98,323
98,350
98,367
98,412
98,670
98,690
98,826
98,842
98,955
98,956
99,40
99,42
99,222
99,266
99,281
99,577
99,764
99,824
100,528
100,661
100,824
101,50
101,61
101,137
101,428
101,507
101,678
101,709
101,726
101,740
101,824
101,891
101,967
102,95
102,262
102,460
102,584
102,594
102,709
102,770
103,30
103,154
103,246
103,505
103,626
104,38
104,110
104,197
104,337
104,346
104,505
104,660
104,700
104,719
104,764
105,21
105,79
105,183
105,191
105,367
105,374
105,698
105,941
105,950
106,436
106,528
106,738
106,774
106,973
107,71
107,81
107,165
107,192
107,251
107,278
107,337
107,373
107,427
107,613
107,797
107,854
107,913
108,121
108,299
108,370
108,395
108,492
108,537
108,834
108,885
108,924
108,925
108,997
109,21
109,47
109,48
109,60
109,143
109,177
109,311
109,624
109,664
109,699
110,143
110,306
110,470
110,592
111,1
111,9
111,32
111,242
111,282
111,927
112,362
112,472
112,552
112,707
112,723
112,729
112,839
112,994
113,448
113,981
114,40
114,54
114,61
114,263
114,332
114,957
115,60
115,141
115,180
115,257
115,428
115,559
115,601
115,675
115,693
116,268
116,299
116,539
116,541
116,597
116,600
116,643
116,707
116,766
116,820
116,844
117,31
117,436
117,444
117,492
117,712
118,121
118,132
118,264
118,496
118,701
119,22
119,402
119,429
119,575
119,716
119,866
119,886
120,20
120,67
120,110
120,236
120,428
120,665
120,735
120,764
120,823
120,971
121,123
121,242
121,327
121,496
121,782
121,890
122,83
122,204
122,381
122,551
122,646
123,145
123,512
123,610
123,871
123,913
124,117
124,139
124,148
124,154
124,555
124,599
124,613
124,696
124,868
125,24
125,214
125,221
125,555
125,716
125,722
125,800
125,836
125,901
126,89
126,162
126,179
126,190
126,224
126,405
126,449
126,663
126,677
126,696
126,755
126,934
127,83
127,219
127,224
127,515
127,537
127,546
127,715
127,992
128,239
128,406
128,564
128,794
129,19
129,73
129,496
129,541
129,581
129,777
129,829
130,212
130,934
131,6
131,154
131,189
131,190
131,554
131,560
131,612
131,650
131,877
132,17
132,79
132,290
132,483
132,577
132,862
132,933
132,980
132,996
133,153
133,198
133,213
133,526
133,662
133,683
133,712
133,872
134,113
134,183
134,410
134,507
134,600
134,732
134,800
134,936
135,155
135,164
135,470
135,607
135,663
135,766
135,801
136,215
136,313
136,473
136,516
136,579
136,610
136,705
136,967
136,992
137,95
137,301
137,350
137,371
137,380
137,525
137,605
137,660
137,742
138,49
138,130
138,175
138,193
138,368
138,663
138,799
139,50
139,233
139,240
139,245
139,327
139,456
139,489
139,589
139,723
139,874
139,891
140,1
140,329
140,331
140,568
140,922
141,10
141,270
141,377
141,465
141,497
141,591
141,680
141,701
141,758
141,982
142,7
142,120
142,368
142,484
142,546
142,650
142,652
142,848
142,908
143,78
143,186
143,201
143,210
143,554
143,649
143,682
143,756
143,873
143,883
143,997
144,420
144,523
144,572
144,715
144,742
144,800
145,105
145,174
145,552
145,662
145,715
145,730
145,796
145,864
145,945
145,958
146,153
146,161
146,316
146,657
146,672
146,744
146,922
147,15
147,81
147,97
147,611
147,769
147,810
147,907
147,920
147,925
147,949
148,89
148,142
148,451
148,632
148,720
148,883
149,15
149,74
149,345
149,404
149,555
149,885
150,39
150,131
150,476
150,519
150,932
151,120
151,186
151,249
151,716
151,877
151,888
151,895
152,76
152,108
152,293
152,687
152,785
152,960
153,42
153,256
153,318
153,503
153,541
153,740
153,879
154,385
154,407
154,446
154,590
154,647
154,713
154,843
154,941
154,944
154,994
155,87
155,360
155,369
155,395
155,483
155,568
156,61
156,78
156,429
156,625
156,722
156,793
156,846
156,949
157,160
157,282
157,442
157,481
157,525
157,549
157,749
157,885
157,888
158,42
158,124
158,240
158,259
158,302
158,302
158,367
158,488
158,530
158,591
158,608
158,671
158,720
158,816
159,22
159,26
159,218
159,427
159,613
159,888
160,79
160,212
160,444
160,822
160,845
160,869
160,932
161,17
161,192
161,333
161,395
161,455
161,592
161,616
161,667
161,678
161,786
161,902
162,3
162,74
162,192
162,227
162,231
162,352
162,375
162,414
162,501
162,644
162,660
162,677
162,825
162,841
163,132
163,273
163,295
163,320
163,538
163,903
163,904
163,929
164,263
164,411
164,544
164,769
164,782
164,928
164,981
164,985
165,509
165,861
165,931
166,61
166,87
166,145
166,162
166,347
166,515
166,625
166,649
166,663
166,941
166,969
167,142
167,255
167,263
167,635
167,636
167,652
167,792
168,1
168,30
168,258
168,258
168,303
169,70
169,144
169,201
169,555
169,748
169,935
170,186
170,371
170,531
170,820
171,154
171,165
171,190
171,337
171,466
171,760
171,792
171,825
172,138
172,249
172,562
172,563
172,574
172,607
172,607
172,664
172,757
172,760
172,906
173,85
173,233
173,268
173,311
173,319
173,579
173,716
173,854
173,964
174,292
174,306
174,451
174,453
174,465
174,686
174,742
175,188
175,213
175,530
175,744
176,33
176,86
176,261
176,712
176,785
177,416
177,487
177,665
177,808
177,848
177,919
177,961
178,75
178,149
178,234
178,234
178,241
178,283
178,297
178,343
178,572
178,736
178,747
178,758
178,768
178,824
178,875
178,906
179,288
179,969
180,83
180,210
180,275
180,276
180,354
180,405
180,732
180,788
180,926
181,314
181,337
181,481
181,539
181,916
181,971
181,997
182,65
182,621
182,647
182,728
182,927
183,18
183,77
183,85
183,141
183,263
183,275
183,546
183,587
183,605
183,655
183,674
183,874
184,94
184,173
184,314
184,356
184,403
184,596
184,849
185,220
185,548
185,555
185,711
185,795
185,867
186,4
186,76
186,78
186,123
186,216
186,319
186,914
187,277
187,345
187,348
187,365
187,785
187,797
187,812
187,866
187,899
188,140
188,250
188,593
188,621
188,739
189,53
189,115
189,239
189,516
189,677
189,772
189,833
189,874
189,943
189,975
189,988
190,105
190,106
190,137
190,162
190,302
190,435
190,610
190,691
190,742
190,754
190,794
191,174
191,181
191,317
191,372
191,448
191,466
191,722
191,919
192,155
192,230
192,261
192,461
192,739
193,332
193,513
193,949
194,46
194,154
194,215
194,445
194,477
194,837
194,846
194,876
194,915
194,975
195,7
195,13
195,110
195,335
195,402
195,457
195,505
195,537
195,551
195,551
195,579
195,638
195,817
195,913
196,237
196,431
196,484
196,756
196,869
196,918
197,116
197,124
197,336
197,388
197,404
197,435
197,488
197,583
197,588
197,637
197,749
197,848
198,8
198,42
198,319
198,358
198,592
198,728
198,729
198,931
198,939
199,25
199,246
199,352
199,365
199,406
199,632
199,644
199,731
199,863
200,316
200,428
200,499
200,674
200,714
200,771
200,847
200,989
201,58
201,61
201,122
201,247
201,339
201,476
201,621
201,954
201,989
202,0
202,101
202,119
202,301
202,363
202,450
202,457
202,477
202,504
202,505
202,596
202,630
202,929
202,995
203,91
203,145
203,186
203,283
203,290
203,429
203,572
203,657
203,671
203,778
203,847
203,911
203,927
203,939
204,19
204,82
204,282
204,586
204,630
204,859
205,40
205,406
205,567
205,578
205,653
205,987
206,66
206,499
206,582
206,611
207,77
207,113
207,695
207,921
207,948
207,954
208,90
208,494
208,499
208,792
208,808
208,830
208,901
208,928
208,961
209,197
209,236
209,241
209,251
209,564
209,683
209,734
209,855
209,911
210,79
210,217
210,307
210,328
210,479
210,674
210,748
210,899
211,179
211,262
211,295
211,633
211,721
211,866
212,275
212,278
212,490
212,535
212,591
212,727
212,766
212,820
213,69
213,219
213,257
213,436
213,440
213,492
213,531
213,753
213,929
214,13
214,77
214,384
214,421
214,551
214,582
214,617
214,727
214,795
214,986
215,610
215,708
215,964
216,129
216,449
216,532
216,570
216,696
216,719
216,887
216,887
217,15
217,72
217,282
217,510
217,532
217,533
217,765
218,246
218,326
218,404
218,498
218,582
218,633
218,770
218,839
219,95
219,384
219,419
219,435
219,497
219,617
219,781
219,814
219,838
219,861
219,989
220,212
220,265
220,671
220,716
220,812
221,4
221,72
221,125
221,390
221,480
221,592
221,627
221,653
221,668
221,757
221,832
221,860
221,942
221,991
222,116
222,284
222,410
222,413
222,601
222,718
222,753
222,931
223,17
223,88
223,280
223,316
223,505
223,520
223,827
223,999
224,14
224,122
224,328
224,340
224,427
224,515
224,554
224,570
224,722
224,828
225,170
225,177
225,253
225,410
225,428
225,478
225,485
225,621
225,650
226,383
226,441
226,445
226,482
226,859
226,925
227,78
227,101
227,183
227,267
227,407
227,537
227,683
228,138
228,248
228,400
228,441
228,622
228,640
228,687
228,810
228,839
228,870
228,885
229,34
229,96
229,103
229,110
229,205
229,355
229,469
229,622
229,660
229,730
229,898
229,925
229,998
230,81
230,93
230,496
230,633
230,696
230,713
230,732
230,781
230,809
230,871
230,930
231,28
231,94
231,195
231,299
231,466
231,614
231,629
231,770
231,959
232,81
232,88
232,193
232,389
232,631
232,716
232,869
233,507
233,527
233,811
234,30
234,32
234,478
234,531
234,699
234,702
234,964
234,974
235,7
235,329
235,344
235,440
235,580
235,818
236,283
236,591
236,866
237,303
237,318
237,504
237,828
237,862
238,277
238,412
238,497
238,627
238,762
238,794
238,812
239,56
239,191
239,268
239,454
239,710
239,974
239,986
240,87
240,158
240,277
240,523
240,672
240,707
240,995
241,36
241,50
241,93
241,258
241,368
241,469
241,526
241,724
241,731
241,818
241,822
241,998
242,210
242,387
242,419
242,431
242,453
242,491
242,558
242,639
242,710
242,986
243,45
243,63
243,112
243,154
243,185
243,332
243,350
243,365
243,391
243,392
243,477
243,669
243,670
243,853
243,962
244,9
244,154
244,367
244,388
244,562
244,576
244,723
244,731
245,15
245,160
245,224
245,299
245,535
245,648
245,681
245,801
245,979
246,140
246,177
246,348
246,734
246,786
246,825
246,923
247,11
247,113
247,151
247,242
247,339
247,421
247,483
247,714
247,861
247,909
248,400
248,427
248,484
248,599
248,659
249,308
249,591
249,689
249,914
250,113
250,113
250,241
250,415
250,416
250,611
250,778
251,151
251,152
251,169
251,257
251,432
251,485
251,619
251,646
251,679
251,719
251,810
251,824
252,55
252,59
252,74
252,103
252,157
252,351
252,637
252,881
252,883
252,947
252,978
253,4
253,5
253,184
253,374
253,413
253,630
253,686
254,115
254,121
254,274
254,328
254,355
254,361
254,407
254,658
254,672
254,674
254,715
254,790
254,995
255,19
255,46
255,194
255,385
255,430
255,858
255,877
255,949
256,209
256,433
256,458
256,471
256,752
257,63
257,88
257,113
257,218
257,271
257,356
257,709
257,788
257,895
258,95
258,164
258,173
258,181
258,212
258,344
258,452
258,581
258,635
259,20
259,385
259,470
259,888
259,889
259,913
260,304
260,341
260,412
260,549
260,802
261,60
261,97
261,155
261,359
262,78
262,169
262,291
262,495
262,562
262,606
262,768
262,776
262,949
262,994
263,9
263,28
263,88
263,209
263,240
263,317
263,352
263,723
263,984
263,999
264,301
264,382
264,423
264,687
264,942
265,110
265,557
265,567
265,928
266,50
266,143
266,174
266,342
266,436
266,635
266,648
266,737
266,782
266,807
267,149
267,260
267,268
267,362
267,493
267,693
267,707
267,721
267,722
267,749
268,124
268,296
268,564
269,79
269,181
269,204
269,241
269,312
269,717
269,812
269,830
269,974
270,136
270,329
270,453
270,482
271,295
271,372
271,416
271,776
271,838
271,957
272,33
272,54
272,261
272,267
272,290
272,301
272,319
272,499
272,601
272,685
272,853
272,919
272,937
272,950
273,127
273,215
273,228
273,343
273,369
273,604
274,48
274,123
274,160
274,305
274,333
274,452
274,457
274,480
274,604
274,665
274,672
274,743
275,14
275,434
275,484
275,484
275,522
275,609
275,658
275,690
275,772
275,828
275,847
275,921
276,94
276,184
276,240
276,554
276,619
276,743
276,770
276,858
276,885
277,19
277,184
277,455
277,580
277,792
277,924
277,966
278,51
278,104
278,117
278,454
278,771
278,913
278,967
279,28
279,74
279,580
279,769
279,802
279,835
279,849
279,928
279,989
280,141
280,353
280,510
280,559
280,590
280,673
280,807
280,823
280,948
281,87
281,117
281,455
281,920
281,962
282,136
282,356
282,511
282,556
282,620
282,755
283,241
283,523
283,598
283,649
283,811
283,974
284,59
284,412
284,445
284,764
284,873
285,40
285,235
285,394
285,462
285,469
285,504
285,701
285,724
285,945
286,77
286,88
286,234
286,308
286,965
287,170
287,219
287,289
287,344
287,426
287,670
287,723
287,776
287,892
287,939
288,551
288,626
288,687
288,733
288,808
288,946
289,139
289,141
289,476
289,557
289,913
289,947
290,223
290,295
290,403
290,633
290,762
290,844
291,121
291,150
291,357
291,383
291,722
291,824
291,878
291,985
292,99
292,140
292,250
292,273
292,351
292,721
293,239
293,563
293,613
293,646
293,802
293,924
293,937
293,971
293,994
294,47
294,122
294,186
294,240
294,848
294,950
295,59
295,558
295,704
295,747
295,918
296,75
296,409
296,424
296,461
296,503
296,510
296,532
296,720
296,876
296,884
297,292
297,433
297,846
297,848
297,933
298,34
298,186
298,341
298,460
298,579
298,877
299,356
299,547
299,925
300,87
300,93
300,152
300,237
300,294
300,316
300,403
300,756
300,813
300,857
301,27
301,83
301,213
301,392
301,845
302,34
302,176
302,202
302,532
302,563
302,678
302,700
303,19
303,33
303,49
303,143
303,370
303,618
303,785
303,864
303,867
303,909
304,95
304,216
304,376
304,560
304,675
304,772
304,873
305,108
305,152
305,402
305,521
305,622
305,879
306,61
306,156
306,246
306,250
306,297
306,550
306,813
306,998
307,97
307,125
307,228
307,320
307,370
307,759
308,279
308,406
308,702
308,773
308,806
308,958
308,992
309,235
309,339
309,362
309,468
309,495
309,725
309,738
309,819
309,993
310,8
310,72
310,72
310,281
310,386
310,492
310,501
310,579
310,614
310,923
310,962
311,67
311,114
311,171
311,267
311,275
311,337
311,511
311,526
311,851
311,906
312,57
312,298
312,534
312,814
312,963
313,40
313,67
313,147
313,336
313,756
313,825
313,857
313,980
314,345
314,398
314,653
314,841
314,910
314,946
314,959
315,137
315,224
315,593
315,626
315,658
315,663
315,872
316,24
316,45
316,66
316,208
316,441
316,852
317,116
317,152
317,438
317,589
317,623
317,738
317,799
317,969
317,980
318,29
318,247
318,799
318,952
318,985
319,60
319,74
319,130
319,311
319,742
319,794
319,835
320,31
320,194
320,279
320,475
320,487
320,584
320,605
320,640
320,716
320,879
321,140
321,248
321,511
321,566
321,599
321,643
321,981
322,115
322,312
322,362
322,458
322,496
322,617
322,702
322,850
322,919
322,926
322,964
323,1
323,182
323,280
323,342
323,468
323,485
323,504
323,519
323,818
324,404
324,446
324,476
324,564
324,993
325,201
325,362
325,382
325,393
325,448
325,478
325,562
325,715
325,732
325,791
325,860
326,22
326,257
326,405
326,456
326,738
326,746
326,978
327,11
327,154
327,161
327,199
327,233
327,306
327,339
327,402
327,869
328,31
328,564
328,640
328,657
328,736
328,784
328,839
329,186
329,302
329,310
329,359
329,431
329,442
329,472
329,601
329,681
329,961
330,144
330,172
330,198
330,527
330,967
331,156
331,260
331,311
331,382
331,476
331,955
332,119
332,153
332,298
332,356
332,646
332,686
332,912
333,174
333,263
333,273
333,324
333,341
333,421
333,427
333,609
333,759
333,887
333,889
334,112
334,243
334,352
334,514
334,516
334,550
334,578
334,624
334,639
334,662
334,686
334,886
334,969
334,976
335,47
335,147
335,152
335,213
335,217
335,220
335,281
335,282
335,349
335,355
335,514
335,644
335,694
335,945
335,970
335,998
336,286
336,387
336,465
336,525
336,869
336,976
337,151
337,187
337,200
337,379
337,509
337,603
337,694
338,3
338,20
338,27
338,182
338,225
338,386
338,430
338,553
338,593
338,596
338,598
338,626
338,649
338,782
338,797
338,939
338,951
339,131
339,245
339,299
339,405
339,504
340,46
340,137
340,149
340,299
340,365
340,505
340,795
340,815
340,942
340,954
341,229
341,458
341,513
341,640
341,650
341,831
341,962
342,151
342,218
342,225
342,252
342,303
342,497
342,825
342,916
342,921
343,186
343,306
343,402
343,423
343,609
343,681
343,723
343,899
343,955
343,967
344,242
344,465
344,676
344,710
344,924
344,957
345,1
345,89
345,117
345,236
345,268
345,313
345,684
345,702
346,54
346,139
346,487
346,641
346,744
346,802
346,862
346,918
347,15
347,79
347,208
347,474
347,795
347,969
347,990
348,5
348,6
348,23
348,228
348,477
348,504
348,527
348,704
348,781
348,838
348,910
348,945
349,174
349,290
349,311
349,568
349,802
349,853
349,974
350,42
350,140
350,204
350,247
350,305
350,566
350,650
350,975
351,322
351,399
351,410
351,412
351,595
351,668
352,346
352,457
352,478
352,487
352,610
352,646
352,682
352,686
352,809
353,195
353,669
353,729
353,841
354,230
354,444
354,519
354,750
354,895
355,63
355,258
355,550
355,560
355,672
355,679
356,139
356,276
356,363
356,443
356,522
356,548
356,796
356,797
356,854
357,284
357,524
357,722
357,864
357,913
357,932
357,934
358,139
358,521
358,542
358,567
358,831
359,103
359,165
359,367
359,515
359,517
359,638
359,652
359,660
359,796
360,117
360,204
360,246
360,330
360,361
360,472
360,489
360,546
360,903
360,920
361,205
361,213
361,216
361,232
361,253
361,523
361,544
362,131
362,355
362,518
362,540
362,613
362,619
362,627
362,791
363,453
363,526
363,643
363,834
364,105
364,125
364,186
364,306
364,395
364,436
364,758
364,912
364,970
365,55
365,133
365,213
365,243
365,341
365,393
365,510
365,538
365,613
365,639
365,695
366,34
366,143
366,250
366,259
366,305
366,489
366,780
367,169
367,473
367,523
367,561
367,639
367,810
368,119
368,262
368,335
368,389
368,517
368,565
368,696
368,719
368,814
368,822
368,855
368,975
368,987
369,270
369,414
369,597
369,706
369,718
369,846
370,30
370,123
370,209
370,324
370,360
370,477
370,543
370,781
370,977
371,9
371,127
371,159
371,389
371,516
371,582
371,776
371,798
371,934
372,52
372,83
372,638
372,675
372,713
372,796
372,937
373,25
373,81
373,306
373,366
373,379
373,515
373,631
373,733
373,768
373,884
373,949
374,343
374,357
374,619
375,117
375,274
375,300
375,354
375,478
375,482
375,535
375,584
375,690
376,6
376,13
376,171
376,428
376,560
377,26
377,88
377,505
377,554
377,644
377,649
377,797
377,887
377,913
377,987
378,56
378,113
378,167
378,287
378,447
378,457
378,479
378,605
378,625
378,803
378,990
379,7
379,113
379,188
379,272
379,655
379,779
379,792
379,840
379,918
379,937
380,14
380,166
380,288
380,427
380,996
381,166
381,204
381,280
381,301
381,577
381,658
381,794
381,820
381,915
382,88
382,125
382,338
382,585
382,709
382,730
382,852
382,926
383,123
383,305
383,523
383,646
383,809
383,957
383,997
384,29
384,111
384,200
384,362
384,410
384,474
384,556
384,682
384,753
384,989
385,125
385,389
385,616
385,678
385,710
385,861
385,915
386,527
387,207
387,336
387,517
387,588
387,739
387,934
388,171
388,322
388,434
388,542
388,672
388,681
388,707
388,812
388,964
388,973
389,142
389,211
389,388
389,449
389,560
389,607
389,777
389,872
390,92
390,354
390,434
390,535
390,708
390,995
391,35
391,205
391,244
391,385
391,389
391,434
391,543
391,668
391,711
391,998
392,184
392,385
392,512
393,97
393,165
393,222
393,502
393,588
393,618
393,741
393,910
394,81
394,343
394,656
395,13
395,34
395,241
395,265
395,318
395,391
395,591
395,645
395,719
395,943
396,46
396,73
396,107
396,188
396,220
396,407
396,857
396,913
396,978
397,122
397,203
397,248
397,425
397,534
397,681
397,716
397,985
398,225
398,710
398,753
398,760
398,797
398,825
398,914
399,183
399,215
399,540
399,574
399,761
400,294
401,100
401,219
401,350
401,363
401,514
401,529
401,634
401,773
401,879
401,968
402,93
402,147
402,196
402,207
402,219
402,240
402,465
402,551
402,847
402,963
403,108
403,274
403,440
403,579
403,647
403,800
403,970
404,153
404,226
404,242
404,290
404,354
404,678
404,844
404,947
404,968
405,79
405,148
405,531
405,592
405,995
406,188
406,271
406,347
406,352
406,489
406,753
406,863
407,13
407,163
407,193
407,383
407,466
407,833
408,57
408,252
408,599
408,654
408,693
408,827
408,831
409,22
409,34
409,43
409,115
409,230
409,231
409,366
409,371
409,464
409,506
409,528
409,658
409,744
409,848
409,883
410,13
410,53
410,227
410,232
410,407
410,466
410,503
410,689
410,709
410,790
410,803
411,248
411,307
411,656
411,812
411,909
411,985
412,17
412,26
412,85
412,309
412,326
412,399
412,606
412,645
412,710
413,107
413,138
413,233
413,353
413,578
413,883
413,890
413,967
414,31
414,228
414,229
414,264
414,454
414,466
414,625
414,681
414,879
414,888
414,994
415,162
415,289
415,430
415,597
415,832
415,875
415,978
416,38
416,73
416,120
416,164
416,257
416,419
416,450
416,635
416,837
416,968
417,172
417,289
417,386
417,627
417,679
417,919
417,925
418,10
418,40
418,48
418,128
418,165
418,626
418,655
418,776
418,824
418,916
418,979
419,29
419,74
419,214
419,309
419,465
419,586
419,795
419,939
420,50
420,128
420,167
420,462
420,513
420,567
420,615
420,662
420,715
420,931
420,937
420,960
421,163
421,193
421,220
421,412
421,490
421,692
421,908
421,954
422,646
422,823
422,841
422,879
423,64
423,300
423,407
423,553
423,734
423,849
424,119
424,616
424,732
424,920
424,967
425,95
425,275
425,302
425,331
425,622
425,654
425,667
425,710
426,8
426,255
426,337
426,407
426,545
426,551
426,582
426,745
426,772
426,964
427,42
427,113
427,536
427,597
427,696
427,714
427,759
427,811
427,847
428,75
428,133
428,259
428,295
428,350
428,351
428,430
428,499
428,580
428,588
428,662
428,810
428,992
429,133
429,189
429,286
429,340
429,370
429,552
429,555
429,860
429,885
430,58
430,162
430,544
430,751
430,840
430,909
430,962
431,61
431,735
431,966
432,259
432,296
432,333
432,365
432,788
432,806
432,826
432,990
433,38
433,356
433,451
433,530
433,690
433,731
433,930
433,985
434,49
434,325
434,585
434,646
434,726
434,895
434,935
434,974
434,977
435,100
435,165
435,179
435,228
435,429
435,431
435,481
435,623
435,684
435,738
435,767
435,826
436,249
436,320
436,798
436,947
437,18
437,50
437,77
437,118
437,236
437,258
437,297
437,454
437,902
438,380
438,735
438,816
438,823
439,59
439,217
